CreditScore,PredictedCreditScore,Age,Balance,EstimatedSalary,NumOfProducts,Geography,Gender,Exited,IsActiveMember,residual
850,654.0667318314345,32,128647.98,54416.18,2,Germany,Male,0,0,195.93326816856552
669,647.4667632467724,38,121858.98,130755.34,1,France,Female,0,0,21.533236753227584
515,657.9843016083731,37,196853.62,132770.11,1,France,Female,0,1,-142.98430160837313
713,649.829992503421,42,0.0,82565.01,2,France,Female,0,0,63.170007496579046
555,657.5246217781723,33,127343.4,121789.3,1,Spain,Male,0,1,-102.52462177817233
762,657.1178475446238,69,183744.98,196993.69,1,Spain,Female,0,1,104.88215245537617
510,650.3408786420929,44,0.0,175518.31,2,France,Male,0,1,-140.3408786420929
850,651.4171423438382,33,140956.99,3510.18,1,France,Male,0,0,198.58285765616176
544,655.9811577915447,30,145241.63,80676.83,1,Spain,Male,0,1,-111.98115779154466
791,647.7475601567469,34,0.0,96734.46,2,France,Male,0,0,143.25243984325311
670,647.4771236137765,31,57530.06,181893.31,1,France,Female,1,1,22.522876386223516
719,654.9258109356406,22,114415.84,177497.4,1,France,Female,0,1,64.07418906435942
753,653.2671966879728,30,110824.52,57896.27,1,Germany,Male,0,1,99.73280331202716
702,654.5564831583546,38,0.0,161888.63,1,Spain,Female,0,1,47.44351684164542
576,642.2401538325661,24,0.0,78498.04,1,France,Male,1,1,-66.24015383256608
733,657.9397890864915,40,125725.02,50783.1,2,Germany,Male,0,1,75.06021091350851
822,648.3270753809364,38,128289.7,9149.96,3,France,Male,1,0,173.67292461906356
723,645.9996323578698,30,124119.54,162198.32,1,France,Male,0,0,77.00036764213019
574,648.5880983949254,41,0.0,70550.0,2,France,Male,0,0,-74.5880983949254
521,660.0243542249541,32,136555.01,129353.21,2,France,Female,0,1,-139.0243542249541
740,643.2883178140627,44,0.0,96528.0,1,France,Male,1,1,96.71168218593732
665,655.8755828378806,44,0.0,66548.58,2,France,Female,0,1,9.124417162119357
655,648.0847097078895,27,0.0,108008.05,2,Spain,Female,0,0,6.915290292110512
799,649.2973420304743,63,110314.21,37464.0,2,France,Female,1,0,149.70265796952572
714,644.3828206089547,26,89928.99,46203.31,1,France,Female,0,0,69.61717939104528
809,649.5560657960757,41,79706.25,165675.01,2,Germany,Male,0,0,159.4439342039243
850,637.8517423194254,47,0.0,187391.02,1,France,Male,1,0,212.1482576805746
683,654.4679931713763,42,0.0,198134.9,2,France,Female,0,1,28.532006828623707
684,653.4876128895868,36,174180.39,119830.08,1,Spain,Female,0,0,30.512387110413215
714,649.5873780682821,40,0.0,62762.12,2,France,Female,0,0,64.41262193171792
712,646.7849025090269,48,0.0,183235.33,2,Spain,Female,0,0,65.21509749097311
620,653.918499029171,41,0.0,137309.06,2,France,Male,0,1,-33.918499029171016
616,649.8877824775512,29,0.0,166984.44,1,France,Male,0,1,-33.88778247755124
637,646.7940008012221,46,143500.82,166996.46,1,Germany,Female,1,0,-9.794000801222069
496,652.4754861534062,55,125292.53,31532.96,1,Germany,Female,1,1,-156.47548615340622
539,655.4277349203694,39,0.0,48189.94,2,Spain,Male,0,1,-116.4277349203694
670,660.8093296138514,42,49508.79,100324.01,3,Germany,Female,0,1,9.190670386148554
673,648.4888494768505,41,0.0,65657.29,1,France,Male,0,1,24.511150523149468
686,650.9989822760105,38,111484.88,76076.2,1,Spain,Male,0,1,35.00101772398955
606,651.5718552869934,27,130274.26,147533.09,2,Germany,Male,0,0,-45.571855286993355
850,659.6725320589222,32,141827.33,149458.73,2,Germany,Male,0,1,190.32746794107777
724,653.6273965408401,40,110054.45,86950.72,1,France,Female,0,1,70.3726034591599
813,653.8468315160803,36,98088.09,26687.22,1,Germany,Female,1,1,159.15316848391967
774,652.2433138837151,32,0.0,114899.13,2,France,Female,0,0,121.75668611628487
639,654.8162375117289,27,133806.54,6251.3,2,Spain,Female,0,0,-15.8162375117289
731,645.6408384049123,30,0.0,189528.72,2,France,Female,0,0,85.3591615950877
657,648.6946296963599,37,82500.28,115260.72,1,France,Male,0,1,8.305370303640075
495,651.8879818190001,40,140197.71,150720.39,2,France,Female,0,0,-156.88798181900006
630,653.8356696919775,50,0.0,79377.45,2,France,Male,0,1,-23.8356696919775
588,655.7432868784681,32,0.0,8763.87,2,France,Male,0,1,-67.7432868784681
562,654.1449075298524,35,142296.13,177112.7,1,Germany,Male,0,1,-92.14490752985239
794,653.3777627450283,35,0.0,68730.91,2,France,Male,0,1,140.62223725497165
714,646.6031991356588,24,0.0,166335.0,2,France,Female,0,0,67.39680086434123
608,651.1210995931895,44,126147.84,132424.69,1,Germany,Female,1,1,-43.121099593189456
558,649.9043927614211,45,153697.53,89891.4,2,France,Female,1,0,-91.90439276142115
635,649.6380243611002,35,113635.16,90883.12,1,Spain,Male,0,0,-14.638024361100179
850,655.1294789411176,32,137714.25,159403.68,1,Germany,Male,0,1,194.87052105888245
573,654.1609637561317,33,160777.9,149536.15,1,Spain,Male,0,1,-81.16096375613165
591,656.6368192338534,45,0.0,155492.87,2,France,Male,0,1,-65.63681923385343
723,648.1070680777634,21,0.0,24847.02,2,France,Male,0,0,74.89293192223658
648,659.7704774142886,44,111369.79,91947.74,2,Germany,Male,0,1,-11.77047741428862
771,654.1368393836372,41,0.0,92914.67,2,Spain,Female,0,1,116.86316061636285
712,653.1634184102625,35,124616.23,69320.97,1,France,Male,0,1,58.836581589737534
383,643.5043170274711,48,95808.19,137702.01,1,Spain,Female,1,0,-260.5043170274711
681,649.9735729296118,47,97023.21,2168.13,1,France,Male,0,1,31.026427070388195
534,651.6961090932836,53,0.0,80619.17,2,France,Female,0,1,-117.69610909328355
583,640.864997991463,40,54428.37,109638.78,1,Spain,Female,1,0,-57.86499799146304
656,658.0011737312004,75,0.0,1276.87,2,France,Female,0,1,-2.0011737312004243
588,650.8345700699056,48,143279.58,31580.8,2,Germany,Female,1,0,-62.83457006990557
667,650.9469353225213,32,103846.65,20560.69,1,Germany,Male,0,0,16.053064677478687
627,655.2564811095991,37,125190.86,84584.69,1,France,Male,0,1,-28.25648110959912
641,640.5113041179509,65,38340.02,32607.77,1,France,Male,1,0,0.4886958820491145
465,644.5911236156956,33,0.0,177668.55,2,France,Male,0,0,-179.59112361569555
817,649.7642226909786,37,81070.34,80985.88,2,France,Female,0,0,167.2357773090214
698,657.7563599829829,38,130015.24,41595.3,1,France,Male,0,1,40.24364001701713
682,649.3616916222462,35,181166.44,63737.19,1,France,Female,1,1,32.63830837775379
688,642.2459858349467,38,148045.68,175479.92,1,France,Male,1,0,45.75401416505326
710,647.9925875994529,38,0.0,96.27,2,France,Male,0,0,62.00741240054708
609,651.1561286871886,39,139443.75,9234.06,2,Spain,Male,0,0,-42.156128687188584
656,654.0921330674468,40,0.0,180553.48,2,France,Male,0,1,1.9078669325532474
592,652.933706710776,62,0.0,100941.57,1,France,Female,0,1,-60.93370671077605
432,659.7035496116472,38,135559.8,71856.3,2,Germany,Male,0,1,-227.7035496116472
597,649.4221462377724,35,0.0,73181.39,3,Spain,Male,1,1,-52.42214623777238
670,653.9258953031969,42,112333.63,65706.86,1,France,Female,0,1,16.074104696803147
602,653.3128029785979,49,191808.73,97640.2,1,France,Male,0,0,-51.312802978597915
518,655.2446834043928,27,133801.49,143315.57,1,France,Female,0,1,-137.24468340439284
520,647.9632475802892,29,95947.76,4696.44,1,France,Female,0,0,-127.96324758028925
553,646.5239984300476,31,0.0,124596.63,2,France,Male,0,0,-93.52399843004764
586,651.8856990390315,42,0.0,123410.23,2,Spain,Male,0,1,-65.88569903903146
654,651.1858131557941,29,132954.64,146715.07,1,France,Male,0,1,2.814186844205892
621,648.4831675041457,37,83061.26,9170.54,2,Spain,Female,0,0,-27.48316750414574
523,651.070608283103,61,66250.71,21859.06,1,France,Male,0,1,-128.07060828310296
616,645.5937274625738,36,0.0,12916.32,1,Spain,Female,1,1,-29.59372746257384
738,652.9955931346868,37,100565.94,128799.86,1,Spain,Female,0,1,85.00440686531317
691,647.3860638750173,29,0.0,199635.93,2,France,Female,0,0,43.61393612498273
677,655.7334852036136,43,133214.88,95936.84,2,Spain,Female,0,1,21.266514796386446
695,649.2865911741735,63,146202.93,126688.83,1,Spain,Male,1,1,45.71340882582649
706,654.157642092982,68,114386.85,28601.68,1,Spain,Male,0,1,51.84235790701803
672,649.2232863544558,34,0.0,16245.25,2,France,Female,0,1,22.77671364554419
667,641.5759514001873,42,0.0,108348.94,1,France,Male,1,1,25.42404859981275
660,657.2531661349773,31,172325.67,45438.38,1,France,Female,0,1,2.7468338650227224
682,654.2403264932507,64,0.0,103318.44,2,Spain,Female,0,1,27.759673506749323
746,650.0723680670776,25,0.0,88728.47,2,France,Male,0,1,95.9276319329224
687,654.4441296325483,26,0.0,32909.13,2,France,Female,0,1,32.55587036745169
688,648.7095507065301,46,155681.72,26287.21,1,Spain,Female,0,0,39.29044929346992
535,642.9568699639259,38,127475.24,60775.76,1,Germany,Male,1,0,-107.9568699639259
488,654.7843367597727,43,112751.13,28332.0,1,France,Male,0,1,-166.7843367597727
585,652.931076089259,44,0.0,101728.46,2,Spain,Female,0,1,-67.93107608925902
620,646.4240300865105,34,102251.57,120672.09,1,Germany,Female,0,0,-26.42403008651047
832,645.0837059728733,61,0.0,127804.66,1,France,Male,1,1,186.9162940271267
542,653.756254069727,34,108653.93,144725.14,1,Spain,Male,0,1,-111.75625406972699
760,646.1306151131184,41,0.0,101491.23,2,Spain,Female,0,0,113.86938488688156
681,656.1538501928397,32,148884.47,90967.37,2,France,Male,0,1,24.84614980716026
681,648.9843564637537,44,91115.76,24208.84,2,Germany,Female,1,0,32.01564353624633
674,654.3939314447784,36,154525.7,27468.72,1,France,Male,0,1,19.606068555221555
623,656.0249469606566,44,83325.77,80828.78,1,Spain,Male,0,1,-33.02494696065662
588,652.7294824296997,40,0.0,100727.68,2,France,Male,0,0,-64.72948242969971
562,642.6095664976242,38,0.0,115700.2,1,France,Male,0,0,-80.6095664976242
709,647.9975297839607,39,0.0,56214.09,2,France,Male,0,0,61.00247021603934
684,642.9683722976906,60,116563.58,120257.7,1,France,Male,1,0,41.03162770230938
850,659.3781789034688,41,136416.82,57844.26,1,France,Male,0,1,190.62182109653122
547,655.3985128235994,43,92350.36,80262.91,1,France,Male,0,1,-108.39851282359939
607,650.3156616068386,62,108004.64,23386.77,1,Spain,Female,1,1,-43.3156616068386
609,653.9843858135723,37,129312.79,26793.82,1,Spain,Male,0,1,-44.98438581357232
669,642.3492261115208,51,88827.53,85250.77,1,Spain,Male,1,0,26.650773888479193
758,657.4543669528584,33,129142.54,26606.28,2,Germany,Male,0,1,100.54563304714156
631,660.5462293608587,22,139129.92,63747.51,1,Germany,Female,0,1,-29.54622936085866
481,651.8744266348916,34,0.0,125253.46,2,France,Female,0,1,-170.87442663489162
594,636.3698713629346,56,0.0,26215.85,1,France,Female,1,0,-42.369871362934646
721,650.9962396372994,38,0.0,53534.8,1,Spain,Male,0,1,70.00376036270063
735,649.6844630784467,53,123845.36,170454.93,2,France,Female,1,1,85.3155369215533
632,644.7953505580917,43,100013.51,24275.32,1,France,Male,0,0,-12.79535055809174
598,638.9102435020535,40,0.0,68462.59,1,France,Female,1,0,-40.910243502053504
474,648.068442863069,26,0.0,152491.22,2,France,Male,0,0,-174.06844286306898
552,659.3251775691713,38,132271.12,46562.02,2,Germany,Male,0,1,-107.32517756917127
727,655.7192689117851,31,52192.08,160383.47,2,France,Female,0,1,71.2807310882149
587,643.2827363280732,42,0.0,123006.91,1,France,Male,0,0,-56.282736328073156
511,646.5906925143231,30,0.0,143994.86,2,France,Female,0,0,-135.5906925143231
788,649.0871266176184,32,112079.58,89368.59,1,France,Male,0,0,138.91287338238158
658,648.5355309182379,38,102895.1,155665.76,1,France,Female,0,0,9.464469081762104
633,651.0112650371411,39,0.0,191207.03,2,Spain,Female,0,0,-18.01126503714113
674,644.6042944241823,31,0.0,128954.05,1,France,Female,0,0,29.395705575817715
698,651.5367314892119,36,0.0,19231.98,2,France,Male,0,1,46.46326851078811
508,650.4595616372122,54,0.0,175749.36,1,Spain,Male,0,1,-142.45956163721223
738,654.5391553831321,39,94435.45,189430.86,2,France,Female,0,1,83.46084461686792
706,653.1543603931356,39,112889.91,6723.66,1,Germany,Female,0,1,52.84563960686444
826,655.0476787880232,30,0.0,157397.57,2,France,Female,0,1,170.95232121197682
656,648.855250257164,46,141535.52,50595.15,1,Germany,Female,1,0,7.144749742835984
716,653.6234729176025,40,0.0,167636.15,2,France,Female,0,1,62.3765270823975
590,646.7542252484513,29,0.0,51907.72,1,Spain,Male,1,1,-56.75422524845135
798,652.5981891349387,38,129055.13,157147.59,1,Germany,Female,0,0,145.4018108650613
796,659.4256924577231,32,102773.15,117832.88,2,Spain,Male,0,1,136.57430754227687
850,654.0394083805705,40,104449.8,747.88,1,Germany,Female,0,1,195.96059161942947
526,652.4272545421167,28,112070.44,126281.83,1,France,Male,0,1,-126.42725454211666
805,647.6899288937507,37,0.0,21928.81,2,Spain,Male,0,0,157.31007110624932
704,655.5208664550992,40,95452.89,179964.55,1,France,Female,0,1,48.47913354490083
586,646.5706695154371,41,63873.56,83753.64,1,Spain,Male,0,0,-60.57066951543709
705,652.9762521465761,33,68423.89,64872.55,1,Spain,Male,0,1,52.023747853423856
630,646.9681774114439,25,79656.81,93524.22,1,Germany,Female,0,0,-16.96817741144389
573,657.5961226065185,32,125321.84,130234.63,2,France,Female,0,1,-84.59612260651852
644,649.0612413885361,28,0.0,119419.37,2,Spain,Male,0,0,-5.061241388536132
701,646.2001615424118,41,0.0,47856.78,1,France,Female,0,0,54.79983845758818
529,648.9686610060916,31,0.0,26817.23,2,France,Female,0,0,-119.96866100609157
759,645.9788029027775,38,0.0,20778.39,2,Spain,Male,0,0,113.02119709722251
615,658.5258147561578,59,155766.05,110275.17,1,Spain,Male,0,1,-43.52581475615784
698,651.8866737809958,27,125427.37,27654.44,2,Spain,Male,0,0,46.11332621900419
740,664.3429586472042,40,122295.17,30812.84,2,Germany,Female,0,1,75.65704135279577
617,649.0426011225403,34,61687.33,105965.25,2,France,Male,0,0,-32.042601122540304
684,655.8762932484726,46,0.0,36376.97,2,France,Male,0,1,28.12370675152738
452,650.0004052936303,52,98443.14,92033.98,2,Germany,Male,0,0,-198.00040529363025
633,649.1886575094393,47,0.0,6342.84,1,France,Female,1,1,-16.18865750943928
742,652.2089683774225,31,105239.1,19700.24,1,France,Male,0,1,89.79103162257752
668,644.7351949536541,56,110993.79,134396.64,1,Germany,Male,1,0,23.26480504634594
707,653.6030489193967,44,0.0,135077.01,2,Spain,Male,0,1,53.396951080603344
502,642.834172960813,45,0.0,84663.21,1,France,Male,0,0,-140.83417296081302
625,649.5425587121057,52,121161.57,48988.28,1,Spain,Male,0,0,-24.542558712105688
628,656.7635297325261,45,0.0,96862.56,2,France,Male,0,1,-28.76352973252608
548,654.4762068062724,41,82596.8,55672.09,1,France,Female,0,1,-106.47620680627244
526,648.4163052976165,52,93590.47,21228.71,1,France,Male,1,1,-122.41630529761653
519,648.7309466283424,38,114141.64,60988.21,1,Germany,Male,1,1,-129.7309466283424
561,641.7120429477775,27,135637.0,153080.4,1,France,Female,1,0,-80.71204294777749
570,653.5513747108636,57,86568.75,103660.31,1,Germany,Female,0,1,-83.55137471086357
596,650.6082366904446,36,0.0,125557.95,2,Spain,Male,0,1,-54.60823669044464
679,647.7212677518644,48,0.0,23344.94,2,France,Male,0,0,31.27873224813561
619,640.322303403115,44,116967.68,5075.17,1,France,Male,1,0,-21.32230340311503
759,650.6758067349954,33,0.0,56583.88,2,France,Female,0,0,108.32419326500462
652,640.6961983527101,51,0.0,173989.47,1,France,Female,1,0,11.303801647289902
477,643.9651161305882,47,144900.58,61315.37,1,France,Male,1,0,-166.96511613058817
508,653.6537854311161,64,0.0,6076.62,1,France,Female,0,1,-145.65378543111615
488,654.9277842367644,28,139246.22,106799.49,2,Germany,Female,0,0,-166.9277842367644
579,653.4674398251842,26,162482.76,18458.2,1,France,Female,0,1,-74.46743982518421
568,654.1871420298173,43,87612.64,107155.4,4,Germany,Male,1,1,-86.18714202981732
709,647.6279725995025,37,0.0,16733.59,2,France,Female,0,0,61.37202740049747
611,649.7058290781906,53,83568.26,1235.49,1,France,Male,0,0,-38.70582907819062
618,645.8855277045039,37,0.0,178705.45,1,France,Male,1,1,-27.885527704503943
551,647.9043546348483,43,0.0,178393.68,2,France,Male,0,0,-96.90435463484835
573,652.6620545667963,31,134644.19,70381.49,1,Germany,Male,0,1,-79.66205456679631
497,641.8335389761183,29,85646.81,63233.02,1,France,Female,1,0,-144.83353897611835
690,639.2839794240476,40,77641.99,189051.59,1,France,Female,1,0,50.71602057595237
513,653.9507999767814,45,164649.52,49915.52,3,France,Female,1,0,-140.95079997678135
777,643.5162082124075,36,0.0,106472.34,1,France,Male,0,0,133.4837917875925
558,652.2167949106765,27,152283.39,183271.15,1,France,Male,0,0,-94.21679491067653
775,661.1660729431862,33,118897.1,26362.4,2,Germany,Female,0,1,113.83392705681376
608,652.369380268342,33,102772.67,70705.58,2,Germany,Male,0,0,-44.369380268341956
395,651.7004509524589,34,106011.59,17376.57,1,Germany,Female,1,1,-256.70045095245894
578,651.0993322422637,37,135650.88,199428.19,1,Germany,Male,0,0,-73.0993322422637
547,653.0184645466558,55,111362.76,16922.28,3,Germany,Male,1,0,-106.01846454665576
604,651.8217715720419,34,0.0,38587.7,2,Spain,Female,0,0,-47.82177157204194
850,643.7136624049418,31,0.0,152298.28,2,France,Male,0,0,206.28633759505817
726,653.4066729147378,37,132057.92,34743.98,2,France,Male,0,0,72.59332708526222
689,648.7905539678778,40,160272.27,49656.24,1,France,Male,0,0,40.20944603212217
535,656.893210066056,50,140292.58,69531.22,3,Spain,Female,1,0,-121.89321006605599
642,651.7160665190659,19,113905.48,176137.2,1,Germany,Female,0,1,-9.716066519065862
550,650.4295057806518,34,122359.5,116495.55,1,France,Male,0,0,-100.42950578065177
729,650.0414132919179,28,0.0,31165.06,2,Spain,Female,1,1,78.95858670808207
667,657.2130457023392,36,121542.57,186841.71,2,Spain,Female,0,1,9.786954297660827
744,644.7074165355491,39,0.0,10662.58,1,France,Female,0,0,99.2925834644509
629,655.7560601139949,35,112330.83,91001.02,1,Germany,Male,0,1,-26.756060113994863
507,650.5111350726573,35,0.0,92131.54,2,France,Female,0,0,-143.51113507265734
644,648.5848418325455,24,92760.55,35896.75,1,France,Female,0,0,-4.584841832545521
581,648.3830418332183,37,104255.03,86609.37,1,France,Female,0,0,-67.38304183321827
627,639.9782891954505,55,0.0,91943.94,1,Spain,Female,1,0,-12.978289195450543
491,654.9893869886445,68,107571.61,113695.99,1,France,Female,0,1,-163.98938698864447
646,652.0507383855011,38,0.0,178752.73,2,France,Female,0,0,-6.050738385501063
602,652.6515300587639,34,0.0,77414.45,2,France,Male,0,1,-50.65153005876391
597,657.330984586456,67,0.0,108645.85,2,France,Male,0,1,-60.330984586456
503,654.5036422603489,38,0.0,95153.24,2,France,Male,0,1,-151.5036422603489
621,647.5749499949288,40,0.0,131283.6,2,Spain,Female,1,1,-26.57494999492883
605,652.0220395671641,30,135422.31,186418.85,1,France,Female,0,1,-47.02203956716414
611,652.4676890951424,28,96381.68,181419.29,2,Spain,Female,0,0,-41.46768909514242
684,658.6936425323528,44,133776.86,49865.04,2,Germany,Female,0,1,25.306357467647217
556,647.6159228515659,46,0.0,109184.24,2,France,Female,0,0,-91.61592285156587
729,648.5621250636801,44,107726.93,153064.87,2,Spain,Male,0,0,80.43787493631987
683,652.8578813688148,33,0.0,38784.42,2,France,Female,0,1,30.142118631185213
672,649.2188890462702,21,35741.69,28789.94,1,Germany,Female,0,0,22.781110953729808
602,648.1486001744503,53,98268.84,45038.29,1,Germany,Female,1,1,-46.14860017445028
790,654.0530218098708,37,0.0,119484.01,2,Spain,Male,0,1,135.94697819012924
753,657.4071666754919,92,121513.31,195563.99,1,France,Male,0,1,95.59283332450809
693,651.4181642686633,37,95900.04,38196.24,1,Germany,Female,0,1,41.581835731336696
538,646.2242982177435,43,0.0,126933.73,2,Spain,Male,0,0,-108.22429821774347
606,643.4151027481963,31,0.0,195209.4,2,France,Male,0,0,-37.41510274819632
615,651.4395634047814,51,81818.49,169149.38,1,Spain,Male,0,1,-36.43956340478144
710,652.0680037676567,36,116085.06,58601.61,1,France,Female,0,0,57.931996232343295
730,653.2439340282152,26,0.0,185808.7,2,Spain,Male,0,1,76.75606597178478
767,655.3935969691601,35,115576.44,27922.45,1,France,Female,0,1,111.60640303083994
850,647.4547902690115,40,0.0,35034.15,2,France,Female,0,0,202.54520973098852
497,645.0371762960349,41,80542.81,88729.22,1,Germany,Male,1,0,-148.0371762960349
606,650.3178964113415,39,136000.45,31708.53,2,Germany,Male,0,0,-44.31789641134151
619,653.759403315469,41,147974.16,170518.83,2,Germany,Male,0,0,-34.759403315468944
550,646.2146107063677,44,0.0,26257.01,2,France,Male,0,0,-96.2146107063677
595,645.1894339558752,44,96553.52,143952.24,2,Germany,Female,1,0,-50.18943395587519
582,649.2331935666876,43,153313.67,170563.73,1,France,Female,0,0,-67.23319356668765
628,648.5288037778164,50,143054.56,109608.81,1,France,Female,1,1,-20.528803777816393
563,646.070324417606,26,0.0,6139.74,2,Spain,Male,0,0,-83.070324417606
836,651.6314271678705,37,0.0,111324.41,2,Spain,Female,0,0,184.36857283212953
511,655.1330988933412,75,105609.17,105425.18,1,Germany,Female,0,1,-144.13309889334118
652,654.5953055013689,36,112518.71,110421.31,2,France,Female,0,1,-2.595305501368898
546,653.0246985987839,34,165363.31,25744.13,2,France,Male,1,1,-107.02469859878386
748,652.8109876865273,35,105492.53,150057.2,1,Spain,Male,0,1,95.18901231347274
591,656.3786185288666,35,183027.25,56028.79,1,France,Male,0,1,-65.37861852886658
709,654.3881579773206,45,104118.5,174032.0,1,France,Female,0,1,54.61184202267941
637,650.8541038611688,39,109698.41,88391.29,1,Germany,Female,1,1,-13.854103861168824
533,655.0275324903864,38,70362.52,104189.46,2,Germany,Male,0,1,-122.02753249038642
663,650.1642238327786,33,0.0,153295.0,2,France,Female,0,0,12.835776167221411
647,656.1023869035431,35,192407.97,40145.28,1,Germany,Male,0,1,-9.102386903543106
823,650.2736562990397,37,164858.18,173516.71,1,France,Male,0,1,172.72634370096034
727,653.1544723100009,21,153344.72,163295.87,1,Germany,Male,0,1,73.84552768999913
498,655.5921868718673,45,109200.74,165990.44,2,Germany,Male,0,1,-157.59218687186728
685,652.6278070451857,33,0.0,186785.01,2,France,Female,0,1,32.372192954814295
655,655.6986833859919,30,83173.98,184259.6,2,Germany,Female,0,1,-0.6986833859918988
747,639.806257407577,40,0.0,57817.84,1,France,Female,1,0,107.19374259242295
601,645.5373471865211,24,0.0,144660.42,2,Spain,Male,0,0,-44.53734718652106
774,651.9181608640739,47,94722.88,61450.96,1,France,Female,0,1,122.08183913592609
771,647.0970746359774,33,0.0,8673.43,2,Spain,Female,0,0,123.90292536402262
673,647.6081344162604,41,98612.1,151349.35,1,Germany,Female,0,0,25.39186558373956
422,654.7926621767558,54,140014.42,86350.97,1,France,Male,0,1,-232.7926621767558
732,644.4674127898708,36,0.0,161428.25,2,France,Male,0,0,87.53258721012924
565,654.7886125552591,46,135369.71,140130.22,1,France,Male,0,1,-89.78861255525908
596,655.3941501533927,57,0.0,72402.0,2,Spain,Male,0,1,-59.39415015339273
480,654.9853248236451,42,152160.21,101778.9,2,France,Female,0,0,-174.9853248236451
666,653.5131453669767,59,0.0,185123.09,2,France,Female,0,1,12.486854633023313
758,651.2927656414988,41,79857.64,78088.17,1,Germany,Male,0,1,106.70723435850118
827,647.0978123561113,38,0.0,103305.01,2,France,Male,0,0,179.90218764388874
703,654.1869200472889,42,0.0,72500.68,2,France,Female,0,1,48.813079952711064
729,648.3955690576248,36,109106.8,121311.12,1,France,Female,0,0,80.60443094237519
472,656.1657252726479,32,159397.75,57323.18,1,Spain,Female,0,1,-184.16572527264793
470,653.0259685889548,30,125385.01,68293.93,1,Spain,Male,0,0,-183.0259685889548
795,656.3232948387869,38,125903.22,127068.92,2,Germany,Male,0,1,138.67670516121314
662,651.7787087312413,39,138106.75,19596.73,1,France,Female,0,0,10.221291268758705
646,651.1903087513981,33,0.0,198208.0,2,France,Female,0,0,-5.190308751398106
709,653.0956117219806,41,150300.65,71672.86,2,France,Female,0,0,55.90438827801938
436,651.6938103331099,45,104339.11,183540.22,2,Germany,Male,1,1,-215.69381033310992
663,662.0547065359285,33,157274.36,28531.81,2,France,Male,0,1,0.945293464071483
825,652.7316200236559,36,146053.66,138344.7,1,France,Female,0,1,172.26837997634414
699,659.3414227765332,51,92246.14,91346.03,2,Germany,Female,0,1,39.65857722346675
842,647.4469017258114,37,132446.08,87071.18,2,France,Female,1,0,194.55309827418864
670,660.6047054705834,40,147171.2,69850.04,1,Germany,Female,0,1,9.39529452941656
555,644.8155175311196,51,138214.5,198715.27,1,Germany,Female,1,0,-89.81551753111955
541,648.3253727892103,34,128743.55,134851.12,1,France,Male,0,0,-107.32537278921029
693,654.2763072572005,28,145118.83,77742.38,1,Spain,Male,0,1,38.72369274279947
662,650.9906994873594,38,96479.81,120259.41,1,France,Female,0,0,11.009300512640607
539,651.8282753794763,39,0.0,86767.48,2,France,Male,0,1,-112.82827537947628
535,639.6851602831068,38,119272.29,195896.59,1,France,Male,1,0,-104.68516028310682
728,654.9215379966978,32,127772.1,152643.48,2,Germany,Female,0,1,73.0784620033022
606,654.5193219284905,34,161572.24,191076.22,1,Spain,Male,0,1,-48.51932192849051
577,652.371573848639,48,179852.26,193580.32,1,Spain,Male,0,0,-75.37157384863895
693,654.3334906008869,46,104763.41,62368.33,1,Germany,Male,0,1,38.666509399113124
692,651.8601552191358,30,0.0,18826.34,2,France,Female,0,1,40.13984478086422
779,650.9454265961302,42,0.0,25951.91,2,France,Female,0,0,128.05457340386977
481,650.1666618544382,44,163714.52,96123.72,1,Germany,Male,0,0,-169.1666618544382
469,652.5906974039123,52,139493.25,150093.32,3,Germany,Female,1,0,-183.59069740391226
703,659.5505559372447,50,160139.59,79314.1,2,France,Male,0,1,43.44944406275533
664,643.317749035567,40,0.0,194767.3,2,France,Male,0,0,20.682250964433024
546,651.7181533669134,52,106074.89,23548.45,1,Germany,Female,1,1,-105.71815336691338
727,650.8600581828334,45,114422.85,104678.78,2,Germany,Male,1,1,76.13994181716657
586,640.275102320065,33,0.0,6975.02,1,France,Male,0,0,-54.275102320065
656,655.5643074887832,32,104254.27,17034.37,1,Spain,Female,0,1,0.43569251121675734
462,653.4139470552215,39,140133.08,131304.45,2,France,Male,0,0,-191.41394705522146
798,651.070714221847,28,0.0,2305.27,2,France,Male,0,0,146.92928577815303
610,659.5950565306654,57,72092.95,113228.82,4,France,Female,1,1,-49.595056530665374
691,646.7394431320913,30,0.0,49594.02,1,France,Male,0,0,44.26055686790869
639,646.0196260916041,35,0.0,170483.9,2,France,Male,0,0,-7.019626091604096
698,655.5967860400087,27,94920.71,40339.9,1,France,Female,0,1,42.40321395999126
733,655.5969576913222,45,113939.36,3218.71,2,Germany,Male,0,0,77.40304230867775
850,649.9082858107371,19,0.0,68569.89,1,France,Male,0,1,200.09171418926292
610,647.0956880539136,49,113882.33,195813.81,1,Germany,Male,1,0,-37.09568805391359
687,658.6180995170871,35,110752.15,47921.22,2,France,Female,0,1,28.381900482912897
519,645.4185500827406,34,0.0,68479.6,1,France,Male,0,0,-126.41855008274058
666,648.8862569393962,43,0.0,29346.1,2,Spain,Male,0,0,17.113743060603838
751,650.07788636992,30,165257.2,134822.05,1,France,Male,0,0,100.92211363008005
670,651.7692074315407,33,0.0,86413.11,2,France,Male,0,1,18.230792568459265
501,646.1596167143318,25,104013.79,114774.35,1,Germany,Male,0,0,-145.15961671433183
